10,44,1
11,12,113
11,15,94
11,13,87
11,14,82
11,11,67
11,16,38
11,17,34
11,19,15
11,18,13
11,20,13
11,48,8
11,21,7
11,45,5
11,22,4
11,27,3
11,32,3
11,25,2
11,26,2
11,33,2
11,35,2
11,46,2
11,24,1
11,29,1
11,34,1
11,36,1
11,38,1
11,40,1
11,43,1
12,13,119
12,14,72
12,12,70
12,15,59
12,16,39
12,17,28
12,18,22
12,19,17
12,20,9
12,21,8
12,24,3
12,22,2
12,25,2
12,23,1
12,26,1
12,31,1
12,44,1
12,50,1
12,54,1
13,14,120
13,15,69
13,13,57
13,16,44
13,17,18
13,20,18
13,18,16
13,25,10
13,19,9
13,22,8
13,21,7
13,38,2
13,39,2
13,41,2
13,24,1
13,27,1
13,30,1
13,31,1
13,32,1
13,33,1
13,49,1
13,51,1
14,15,239
14,16,161
14,17,84
14,14,74
14,18,71
14,20,47
14,19,29
14,22,20
14,21,18
14,25,9
14,23,8
14,26,8
14,44,8
14,27,5
14,33,5
14,24,4
14,31,4
14,28,3
14,32,3
14,29,2
14,30,2
14,34,2
14,43,2
14,46,2
14,36,1
14,38,1
14,41,1
14,42,1
14,48,1
14,50,1
15,16,217
15,17,151
15,18,105
15,15,89
15,20,63
15,19,59
15,21,37
15,23,24
15,25,22
15,22,19
15,27,18
15,24,17
15,28,12
15,26,9
15,34,9
15,29,6
15,31,6
15,32,6
15,33,6
15,41,4
15,46,4
15,39,3
15,47,3
15,48,2
15,52,2
15,35,1
15,36,1
15,40,1
15,59,1
16,17,193
16,18,150
16,20,84
16,19,80
16,16,74
16,21,73
16,22,45
16,23,42
16,25,31
16,24,22
16,31,14
16,32,11
16,34,11
16,27,9
16,26,8
16,28,8
16,30,8
16,38,8
16,33,5
16,49,5
16,29,3
16,40,3
16,41,3
16,44,3
16,45,3
16,46,3
16,48,2
16,50,2
16,52,2
16,55,2
16,35,1
16,37,1
16,39,1
16,42,1
16,62,1
17,18,214
17,19,131
17,20,99
17,17,94
17,21,87
17,22,57
17,24,36
17,25,25
17,23,21
17,27,18
17,26,11
17,31,11
17,28,10
17,34,9
17,32,7
17,29,5
17,30,4
17,33,4
17,41,2
17,44,2
17,45,2
17,48,2
17,35,1
17,40,1
17,43,1
17,46,1
17,51,1
17,52,1
17,55,1
18,19,172
18,20,138
18,21,104
18,18,94
18,22,87
18,23,72
18,24,50
18,26,35
18,25,30
18,27,23
18,28,14
18,29,13
18,32,12
18,30,10
18,34,8
18,31,7
18,33,7
18,35,5
18,39,5
18,41,4
18,42,4
18,36,3
18,38,2
18,44,2
18,49,2
18,60,2
18,61,2
18,64,2
18,37,1
18,40,1
18,43,1
18,50,1
18,53,1
18,56,1
18,340,1
19,20,155
19,21,152
19,19,90
19,22,76
19,24,46
19,23,42
19,25,38
19,26,25
19,27,22
19,32,14
19,28,13
19,34,13
19,29,9
19,44,8
19,31,7
19,40,6
19,35,4
19,38,4
19,39,4
19,53,4
19,30,3
19,41,3
19,55,3
19,33,2
19,43,2
19,60,2
19,65,2
19,36,1
19,37,1
19,42,1
19,45,1
19,46,1
19,47,1
19,48,1
19,52,1
19,147,1
19,150,1
20,21,192
20,20,63
20,22,63
20,23,41
20,24,38
20,25,29
20,27,22
20,26,19
20,35,11
20,34,10
20,28,8
20,32,6
20,46,6
20,31,5
20,29,4
20,30,4
20,36,3
20,38,3
20,48,3
20,53,3
20,33,2
20,37,2
20,41,2
20,44,2
20,45,2
20,51,2
20,57,2
20,39,1
20,40,1
20,43,1
20,49,1
20,50,1
20,60,1
20,62,1
20,63,1
21,22,291
21,23,161
21,21,130
21,24,121
21,25,101
21,27,91
21,26,60
21,28,53
21,30,27
21,32,24
21,31,22
21,29,17
21,34,16
21,35,13
21,38,12
21,33,11
21,39,11
21,36,10
21,41,7
21,48,7
21,40,6
21,42,6
21,47,6
21,58,5
21,43,4
21,44,4
21,49,4
21,37,3
21,50,3
21,53,2
21,175,2
21,178,2
21,46,1
21,51,1
21,52,1
21,54,1
21,57,1
21,59,1
21,60,1
21,62,1
21,65,1
22,23,256
22,24,138
22,25,129
22,22,103
22,27,75
22,26,73
22,28,51
22,32,42
22,29,34
22,34,30
22,35,27
22,31,26
22,30,20
22,33,17
22,45,16
22,50,11
22,41,10
22,37,9
22,44,9
22,36,8
22,48,8
22,38,7
22,39,7
22,46,7
22,42,5
22,40,4
22,43,4
22,51,3
22,47,2
22,49,2
22,55,2
22,58,2
22,53,1
22,60,1
22,61,1
22,62,1
22,64,1
23,24,245
23,25,132
23,27,102
23,23,98
23,26,94
23,28,66
23,29,65
23,31,63
23,30,49
23,33,37
23,32,36
23,34,26
23,35,21
23,46,20
23,50,14
23,37,11
23,38,11
23,36,10
23,40,10
23,47,10
23,48,8
23,42,6
23,43,5
23,45,5
23,54,5
23,39,4
23,41,4
23,44,4
23,53,4
23,55,4
23,49,3
23,51,2
23,52,2
23,56,2
23,77,2
23,63,1
23,64,1
23,66,1
23,69,1
23,75,1
23,85,1
24,25,216
24,26,151
24,24,145
24,27,105
24,28,85
24,29,60
24,30,57
24,31,54
24,32,36
24,39,26
24,34,25
24,33,23
24,36,17
24,35,15
24,40,12
24,42,12
24,48,12
24,38,11
24,50,10
24,44,9
24,53,9
24,37,7
24,47,7
24,41,5
24,45,5
24,43,4
24,46,4
24,52,3
24,55,3
24,60,3
24,62,3
24,65,3
24,49,2
24,51,2
24,57,2
24,66,2
24,61,1
25,26,216
25,27,133
25,28,119
25,25,113
25,29,90
25,30,48
25,31,48
25,32,46
25,34,26
25,33,18
25,35,16
25,36,15
25,39,13
25,40,9
25,56,9
25,38,8
25,44,7
25,50,7
25,53,7
25,37,6
25,46,6
25,42,5
25,45,5
25,49,5
25,43,4
25,41,3
25,47,3
25,48,3
25,59,3
25,60,3
25,62,3
25,54,2
25,55,2
25,52,1
25,61,1
25,64,1
25,67,1
25,75,1
25,77,1
25,224,1
26,27,184
26,28,157
26,26,109
26,29,79
26,30,51
26,31,44
26,32,39
26,34,32
26,33,23
26,35,12
26,37,12
26,39,12
26,41,10
26,42,9
26,36,8
26,38,8
26,40,8
26,48,6
26,45,5
26,46,5
26,49,5
26,47,3
26,43,2
26,44,2
26,51,2
26,52,2
26,55,2
26,58,2
26,60,2
26,53,1
26,62,1
26,68,1
26,77,1
26,109,1
27,28,182
27,27,102
27,29,65
27,32,44
27,30,34
27,33,27
27,34,26
27,31,23
27,35,14
27,39,14
27,36,10
27,48,9
27,38,8
27,41,5
27,42,5
27,46,5
27,44,4
27,45,4
27,53,4
27,37,3
27,40,3
27,43,3
27,47,3
27,56,3
27,50,2
27,64,2
27,147,2
27,51,1
27,52,1
27,55,1
27,58,1
27,62,1
27,67,1
27,75,1
28,29,259
28,30,191
28,28,136
28,31,109
28,32,103
28,34,58
28,33,47
28,35,34
28,36,27
28,42,24
28,48,19
28,40,18
28,41,18
28,38,17
28,39,17
28,37,12
28,45,11
28,44,8
28,47,7
28,55,6
28,43,5
28,46,5
28,50,4
28,60,4
28,49,3
28,53,3
28,54,3
28,51,2
28,52,1
28,56,1
28,58,1
28,62,1
28,65,1
29,30,184
29,32,153
29,31,139
29,29,116
29,34,92
29,33,67
29,35,55
29,38,41
29,36,35
29,37,33
29,39,26
29,41,25
29,40,15
29,42,14
29,48,14
29,45,11
29,46,10
29,44,9
29,47,8
29,43,5
29,50,5
29,51,5
29,58,5
29,62,5
29,49,4
29,59,4
29,60,4
29,55,3
29,65,3
29,52,2
29,56,2
29,61,2
29,66,2
29,53,1
29,64,1
29,77,1
29,88,1
29,93,1
30,31,224
30,32,152
30,30,117
30,34,116
30,33,91
30,35,68
30,36,44
30,38,30
30,39,27
30,37,23
30,40,23
30,41,21
30,46,20
30,45,15
30,48,13
30,44,12
30,43,11
30,47,11
30,42,10
30,49,8
30,51,5
30,50,4
30,54,4
30,59,4
30,74,4
30,56,3
30,57,3
30,58,3
30,52,2
30,55,2
30,62,2
30,63,2
30,77,2
30,53,1
31,32,249
31,33,142
31,34,105
31,31,100
31,35,73
31,36,72
31,37,60
31,38,36
31,39,36
31,41,35
31,40,33
31,42,23
31,50,16
31,44,13
31,46,13
31,48,11
31,43,9
31,45,9
31,55,8
31,62,8
31,64,8
31,52,6
31,49,5
31,51,4
31,59,4
31,56,3
31,58,3
31,61,3
31,47,2
31,57,2
31,66,2
31,69,2
31,53,1
31,54,1
31,60,1
31,63,1
31,75,1
31,76,1
31,77,1
31,83,1
32,33,178
32,35,116
32,34,107
32,36,84
32,32,59
32,38,48
32,37,37
32,39,30
32,48,23
32,40,22
32,41,21
32,43,16
32,42,14
32,45,13
32,46,12
32,44,11
32,52,7
32,49,6
32,55,5
32,47,4
32,50,4
32,56,4
32,61,4
32,53,3
32,54,3
32,63,3
32,66,3
32,58,2
32,59,2
32,60,2
32,70,2
32,73,2
32,51,1
32,62,1
32,74,1
32,75,1
33,34,181
33,33,125
33,35,124
33,36,71
33,37,35
33,41,30
33,40,29
33,38,28
33,39,21
33,42,19
33,46,17
33,43,14
33,48,14
33,45,12
33,49,7
33,64,5
33,47,4
33,44,3
33,50,3
33,52,3
33,54,3
33,55,3
33,61,3
33,65,3
33,56,2
33,59,2
33,60,2
33,51,1
33,53,1
33,57,1
33,124,1
34,35,232
34,34,123
34,36,88
34,37,53
34,38,29
34,41,27
34,39,26
34,40,25
34,42,16
34,48,12
34,61,12
34,47,11
34,49,10
34,46,9
34,51,8
34,63,7
34,44,6
34,45,6
34,43,5
34,54,4
34,55,4
34,56,4
34,64,4
34,52,3
34,60,3
34,109,3
34,111,3
34,58,2
34,62,2
34,75,2
34,76,2
34,50,1
34,53,1
34,59,1
34,68,1
35,36,291
35,37,170
35,35,152
35,38,134
35,39,101
35,40,94
35,41,56
35,42,34
35,48,34
35,45,28
35,44,27
35,46,25
35,43,23
35,47,20
35,49,15
35,55,13
35,50,10
35,52,10
35,58,9
35,60,9
35,62,8
35,51,7
35,54,7
35,56,6
35,53,5
35,67,5
35,63,4
35,69,3
35,73,3
35,81,3
35,57,2
35,59,2
35,61,2
35,66,2
35,70,2
35,88,2
35,116,2
35,68,1
35,74,1
35,75,1
35,76,1
35,77,1
35,84,1
35,91,1
35,110,1
35,112,1
36,37,284
36,38,151
36,39,149
36,36,113
36,40,96
36,42,61
36,41,57
36,43,48
36,46,43
36,44,41
36,48,36
36,45,28
36,49,20
36,47,16
36,51,10
36,52,10
36,57,9
36,60,9
36,59,8
36,55,7
36,62,7
36,50,6
36,58,6
36,63,6
36,53,5
36,54,5
36,56,5
36,64,5
36,75,4
36,79,4
36,120,4
36,61,3
36,66,2
36,72,2
36,82,2
36,113,2
36,68,1
36,77,1
36,78,1
36,93,1
36,181,1
37,38,237
37,39,164
37,40,110
37,37,103
37,41,86
37,42,68
37,43,58
37,44,48
37,46,40
37,48,27
37,45,21
37,47,21
37,49,19
37,61,12
37,51,11
37,52,11
37,50,9
37,55,9
37,54,8
37,56,8
37,58,6
37,64,6
37,53,5
37,69,5
37,57,3
37,62,3
37,74,3
37,59,2
37,65,2
37,60,1
37,63,1
37,68,1
37,75,1
37,77,1
37,180,1
38,39,247
38,40,157
38,42,109
38,41,100
38,38,87
38,43,80
38,45,68
38,44,56
38,46,41
38,48,31
38,49,30
38,47,28
38,52,16
38,65,14
38,50,12
38,55,11
38,51,10
38,54,10
38,60,9
38,58,8
38,53,7
38,62,7
38,56,6
38,57,6
38,59,6
38,61,6
38,73,6
38,64,5
38,63,4
38,71,3
38,75,3
38,76,3
38,66,2
38,77,2
38,68,1
38,69,1
38,70,1
38,102,1
38,113,1
39,40,202
39,42,156
39,41,147
39,43,102
39,39,86
39,45,78
39,44,66
39,46,51
39,47,47
39,49,28
39,50,27
39,48,26
39,55,17
39,51,13
39,54,12
39,52,10
39,57,8
39,59,8
39,64,8
39,53,7
39,60,7
39,62,7
39,74,6
39,56,5
39,70,4
39,75,4
39,77,4
39,61,3
39,65,3
39,69,3
39,58,2
39,83,2
39,112,2
39,63,1
39,67,1
39,68,1
39,71,1
39,73,1
39,76,1
39,89,1
39,90,1
39,97,1
39,114,1
40,41,221
40,42,146
40,43,96
40,40,88
40,45,65
40,44,52
40,46,46
40,48,33
40,47,29
40,49,26
40,50,15
40,53,14
40,54,12
40,62,12
40,52,11
40,60,11
40,51,10
40,61,9
40,55,8
40,58,6
40,59,6
40,56,5
40,63,4
40,66,4
40,72,4
40,64,3
40,65,3
40,57,2
40,74,2
40,80,2
40,68,1
40,70,1
40,108,1
41,42,186
41,43,111
41,41,78
41,45,45
41,44,41
41,46,38
41,48,33
41,47,26
41,49,20
41,50,12
41,63,10
41,54,8
41,60,7
41,51,6
41,55,5
41,52,4
41,56,4
41,64,4
41,69,4
41,53,3
41,61,3
41,57,2
41,65,2
41,66,2
41,67,2
41,58,1
41,62,1
41,70,1
41,71,1
41,73,1
41,88,1
41,119,1
41,121,1
41,205,1
42,43,303
42,44,174
42,46,129
42,42,123
42,45,110
42,48,92
42,47,64
42,49,56
42,51,44
42,50,38
42,53,35
42,54,26
42,52,19
42,55,17
42,62,15
42,69,13
42,56,11
42,58,11
42,57,8
42,61,8
42,64,8
42,65,7
42,60,6
42,74,5
42,59,4
42,63,4
42,72,4
42,66,3
42,68,3
42,77,3
42,67,2
42,71,2
42,73,2
42,75,1
42,78,1
42,82,1
43,44,254
43,46,175
43,45,171
43,43,122
43,47,85
43,48,81
43,49,53
43,50,51
43,53,31
43,51,27
43,52,25
43,55,22
43,54,18
43,62,15
43,60,11
43,57,10
43,65,9
43,56,8
43,61,8
43,63,7
43,66,7
43,64,6
43,58,5
43,59,5
43,75,5
43,70,4
43,71,3
43,77,3
43,79,2
43,67,1
43,69,1
43,73,1
43,74,1
43,76,1
43,81,1
43,93,1
43,110,1
43,112,1
44,45,200
44,46,171
44,47,110
44,48,101
44,44,90
44,49,78
44,50,55
44,52,49
44,51,46
44,53,45
44,55,29
44,54,23
44,56,19
44,57,16
44,59,15
44,58,12
44,60,10
44,61,9
44,65,7
44,66,7
44,64,5
44,62,4
44,63,4
44,78,4
44,67,3
44,73,3
44,75,3
44,77,3
44,69,2
44,71,2
44,88,2
44,68,1
44,70,1
44,74,1
44,76,1
44,79,1
45,46,211
45,47,180
45,48,120
45,49,106
45,50,84
45,45,78
45,51,56
45,53,37
45,52,35
45,54,35
45,56,24
45,60,15
45,55,14
45,58,12
45,59,12
45,61,12
45,57,9
45,65,9
45,62,8
45,64,8
45,63,5
45,68,4
45,69,4
45,77,3
45,78,3
45,66,2
45,67,2
45,72,2
45,90,2
45,71,1
45,73,1
45,83,1
45,114,1
45,116,1
46,47,214
46,48,171
46,49,162
46,50,118
46,51,75
46,52,68
46,53,49
46,46,45
46,54,40
46,55,23
46,60,22
46,56,19
46,61,18
46,62,17
46,58,15
46,57,14
46,67,10
46,59,9
46,63,9
46,64,8
46,69,8
46,66,7
46,65,6
46,73,6
46,68,5
46,71,3
46,74,2
46,82,2
46,84,2
46,70,1
46,72,1
46,76,1
46,77,1
46,78,1
46,79,1
46,80,1
46,107,1
46,130,1
46,137,1
47,48,174
47,49,124
47,47,117
47,50,90
47,51,38
47,52,27
47,53,23
47,54,21
47,55,17
47,62,13
47,57,10
47,58,10
47,60,9
47,75,9
47,59,8
47,61,8
47,56,5
47,66,5
47,68,5
47,77,5
47,63,4
47,64,4
47,65,4
47,78,3
47,108,2
47,118,2
47,67,1
47,69,1
47,71,1
47,73,1
47,79,1
47,99,1
48,49,169
48,50,103
48,48,87
48,51,64
48,55,42
48,52,33
48,56,22
48,53,17
48,54,16
48,61,12
48,58,10
48,69,10
48,60,9
48,62,8
48,57,6
48,63,6
48,78,6
48,64,5
48,66,5
48,59,4
48,75,4
48,68,3
48,70,3
48,118,3
48,65,2
48,88,2
48,116,2
48,145,2
48,76,1
48,77,1
48,81,1
48,90,1
48,102,1
48,111,1
49,50,330
49,51,189
49,52,143
49,49,122
49,53,110
49,54,70
49,55,50
49,56,38
49,57,32
49,60,27
49,61,27
49,62,27
49,58,21
49,59,20
49,63,17
49,65,11
49,69,10
49,64,9
49,66,9
49,70,8
49,79,8
49,68,6
49,75,5
49,77,5
49,67,4
49,71,4
49,73,4
49,90,4
49,74,3
49,130,3
49,133,3
49,185,3
49,72,2
49,76,2
49,78,2
49,81,2
49,188,2
49,82,1
49,85,1
49,91,1
49,150,1
50,51,240
50,52,174
50,53,159
50,50,139
50,55,93
50,54,82
50,56,66
50,57,40
50,59,38
50,60,34
50,58,29
50,62,24
50,65,24
50,61,23
50,64,20
50,63,15
50,69,10
50,77,10
50,66,6
50,74,6
50,75,6
50,79,6
50,67,4
50,71,4
50,68,2
50,70,2
50,76,2
50,113,2
50,123,2
50,140,2
50,72,1
50,73,1
50,93,1
50,108,1
51,52,195
51,53,155
51,54,132
51,55,113
51,51,112
51,56,88
51,57,48
51,59,32
51,61,32
51,58,30
51,60,29
51,62,29
51,64,22
51,65,18
51,66,12
51,63,11
51,77,11
51,70,10
51,75,10
51,67,9
51,68,8
51,74,6
51,72,5
51,73,5
51,76,5
51,69,4
51,85,4
51,107,4
51,71,3
51,78,3
51,80,3
51,111,3
51,81,2
51,83,2
52,53,238
52,54,133
52,52,115
52,56,112
52,55,105
52,57,97
52,60,56
52,58,50
52,59,44
52,61,39
52,62,35
52,65,34
52,64,23
52,68,23
52,67,21
52,63,16
52,69,13
52,70,8
52,71,8
52,74,8
52,77,8
52,66,5
52,72,4
52,75,3
52,79,2
52,84,2
52,92,2
52,136,2
52,73,1
52,83,1
52,87,1
52,89,1
52,96,1
52,107,1
53,54,214
53,55,195
53,56,135
53,57,112
53,53,106
53,58,84
53,59,62
53,60,59
53,64,33
53,61,31
53,62,26
53,65,17
53,63,14
53,71,14
53,69,11
53,75,10
53,74,7
53,67,5
53,68,5
53,77,5
53,70,4
53,72,4
53,80,3
53,98,3
53,66,2
53,73,2
53,76,2
53,78,2
53,82,2
53,88,2
53,108,2
53,112,2
53,116,2
53,81,1
53,83,1
53,84,1
53,95,1
53,97,1
53,102,1
53,105,1
53,119,1
53,123,1
54,55,235
54,56,177
54,57,106
54,54,95
54,58,83
54,60,47
54,61,44
54,59,41
54,64,39
54,62,30
54,63,16
54,66,16
54,67,13
54,65,10
54,69,10
54,74,10
54,71,9
54,68,7
54,77,7
54,70,6
54,73,5
54,75,2
54,88,2
54,108,2
54,131,2
54,72,1
54,76,1
54,78,1
54,79,1
54,80,1
54,86,1
54,87,1
54,89,1
54,90,1
54,92,1
54,94,1
55,56,200
55,55,102
55,57,98
55,59,44
55,58,43
55,60,33
55,61,27
55,62,24
55,63,17
55,64,17
55,65,16
55,68,15
55,69,8
55,71,8
55,67,5
55,70,4
55,72,4
55,66,3
55,74,3
55,76,3
55,79,3
55,75,2
55,78,2
55,83,2
55,77,1
55,80,1
55,85,1
55,87,1
55,106,1
55,111,1
55,123,1
55,130,1
56,57,326
56,58,184
56,56,137
56,59,127
56,60,110
56,61,98
56,62,81
56,64,57
56,63,35
56,65,31
56,67,27
56,66,25
56,69,20
56,68,19
56,78,12
56,70,11
56,71,11
56,72,11
56,77,11
56,75,10
56,74,7
56,73,6
56,76,6
56,88,5
56,99,5
56,111,5
56,89,3
56,79,2
56,82,2
56,83,2
56,85,2
56,96,2
56,80,1
56,87,1
56,98,1
56,156,1
57,58,271
57,59,177
57,60,138
57,57,132
57,61,117
57,65,63
57,64,60
57,62,58
57,63,53
57,66,34
57,68,30
57,67,29
57,70,18
57,77,16
57,69,15
57,72,15
57,75,13
57,71,11
57,84,8
57,74,7
57,73,5
57,78,5
57,81,4
57,79,3
57,83,2
57,86,2
57,76,1
57,89,1
57,90,1
57,92,1
57,95,1
58,59,243
58,60,175
58,61,146
58,58,91
58,64,83
58,62,78
58,63,77
58,65,74
58,66,40
58,67,25
58,68,23
58,69,20
58,75,12
58,76,11
58,70,10
58,71,10
58,77,10
58,74,8
58,72,6
58,73,6
58,78,6
58,80,5
58,79,3
58,93,2
58,108,2
58,119,2
58,159,2
58,81,1
58,84,1
58,85,1
58,87,1
58,88,1
58,89,1
58,90,1
58,92,1
58,104,1
58,110,1
58,114,1
59,60,205
59,61,138
59,59,109
59,62,108
59,64,107
59,63,97
59,65,70
59,66,59
59,67,49
59,69,40
59,68,39
59,70,14
59,71,14
59,77,14
59,80,14
59,74,12
59,72,10
59,76,10
59,73,9
59,75,8
59,78,6
59,83,5
59,82,4
59,79,3
59,87,3
59,88,3
59,108,3
59,117,3
59,86,2
59,93,2
59,81,1
59,85,1
59,90,1
59,95,1
59,98,1
59,102,1
59,105,1
59,107,1
59,109,1
59,114,1
59,116,1
59,118,1
59,119,1
59,123,1
60,61,174
60,62,163
60,63,157
60,64,132
60,65,92
60,66,83
60,60,69
60,67,56
60,68,42
60,69,38
60,71,23
60,77,23
60,74,19
60,73,17
60,70,16
60,72,15
60,75,15
60,76,13
60,78,12
60,83,6
60,82,4
60,79,3
60,85,3
60,80,2
60,84,2
60,87,2
60,90,2
60,91,2
60,92,2
60,94,2
60,111,2
60,115,2
60,122,2
60,131,2
60,81,1
60,86,1
60,89,1
60,102,1
60,108,1
61,62,226
61,63,174
61,64,130
61,65,115
61,66,67
61,61,57
61,68,42
61,67,39
61,69,33
61,70,22
61,71,19
61,77,15
61,73,12
61,74,12
61,72,11
61,78,9
61,80,9
61,75,8
61,76,8
61,79,5
61,93,4
61,81,2
61,82,2
61,103,2
61,105,2
61,111,2
61,83,1
61,84,1
61,86,1
61,89,1
61,94,1
61,95,1
61,100,1
61,101,1
61,106,1
61,122,1
62,63,206
62,62,111
62,64,104
62,65,75
62,66,37
62,67,27
62,69,27
62,68,25
62,70,15
62,72,14
62,74,12
62,71,11
62,73,9
62,75,7
62,76,6
62,77,6
62,81,5
62,112,5
62,79,4
62,83,4
62,108,4
62,78,3
62,80,3
62,82,3
62,111,3
62,85,2
62,89,2
62,92,2
62,93,2
62,95,2
62,99,2
62,84,1
62,87,1
62,105,1
62,126,1
63,64,266
63,65,192
63,63,156
63,66,149
63,67,118
63,69,62
63,68,60
63,71,38
63,74,34
63,70,32
63,72,27
63,73,26
63,75,25
63,77,18
63,79,12
63,76,8
63,78,6
63,80,6
63,87,5
63,82,4
63,118,4
63,83,3
63,86,3
63,108,3
63,84,2
63,90,2
63,106,2
63,112,2
63,114,2
63,85,1
63,92,1
63,93,1
63,94,1
63,96,1
63,98,1
63,99,1
63,100,1
63,101,1
63,104,1
63,107,1
63,111,1
64,65,181
64,64,115
64,66,100
64,67,77
64,68,71
64,69,43
64,70,23
64,74,23
64,73,21
64,76,16
64,77,16
64,78,13
64,71,12
64,75,10
64,81,9
64,79,6
64,83,6
64,88,5
64,94,5
64,72,4
64,84,4
64,103,3
64,80,2
64,87,2
64,91,2
64,92,2
64,109,2
64,82,1
64,85,1
64,89,1
64,107,1
64,112,1
64,114,1
65,66,292
65,67,229
65,68,169
65,65,128
65,69,112
65,70,97
65,71,63
65,74,46
65,73,45
65,72,44
65,75,42
65,77,37
65,76,25
65,78,15
65,79,15
65,80,10
65,81,6
65,110,6
65,85,4
65,94,4
65,84,3
65,92,3
65,93,3
65,109,3
65,112,3
65,83,2
65,88,2
65,95,2
65,98,2
65,100,2
65,104,2
65,82,1
65,86,1
65,87,1
65,89,1
65,90,1
65,96,1
65,105,1
65,106,1
65,108,1
65,111,1
65,119,1
66,67,334
66,68,219
66,70,163
66,69,158
66,66,127
66,71,93
66,72,75
66,73,62
66,74,51
66,75,39
66,77,38
66,78,28
66,79,22
66,81,16
66,76,15
66,88,9
66,80,8
66,82,5
66,84,5
66,96,5
66,143,5
66,83,4
66,87,4
66,86,3
66,91,3
66,92,3
66,101,3
66,111,3
66,118,3
66,85,2
66,93,2
66,116,2
66,146,2
66,94,1
66,95,1
66,98,1
66,102,1
66,105,1
66,108,1
66,112,1
66,114,1
66,115,1
66,145,1
67,68,266
67,70,193
67,69,180
67,71,127
67,67,119
67,72,105
67,73,67
67,74,59
67,75,49
67,78,43
67,77,41
67,76,31
67,79,18
67,80,14
67,83,7
67,88,6
67,81,5
67,94,4
67,108,4
67,111,4
67,82,3
67,87,3
67,95,3
67,84,2
67,89,2
67,93,2
67,97,2
67,105,2
67,109,2
67,149,2
67,85,1
67,86,1
67,90,1
67,104,1
67,112,1
67,116,1
68,69,251
68,70,225
68,71,138
68,68,97
68,72,92
68,73,86
68,74,57
68,75,41
68,77,41
68,78,30
68,76,28
68,79,16
68,80,5
68,81,5
68,83,5
68,103,5
68,82,3
68,85,3
68,112,3
68,86,2
68,88,2
68,90,2
68,93,2
68,111,2
68,84,1
68,92,1
68,95,1
68,97,1
68,130,1
68,167,1
69,70,239
69,69,111
69,71,100
69,72,55
69,74,49
69,75,48
69,73,44
69,76,36
69,78,32
69,77,27
69,83,13
69,79,11
69,80,9
69,84,5
69,82,4
69,88,2
69,89,2
69,105,2
69,108,2
69,111,2
69,81,1
69,87,1
69,90,1
69,91,1
69,93,1
69,94,1
69,95,1
69,110,1
70,71,341
70,72,205
70,74,140
70,70,139
70,73,134
70,75,116
70,77,77
70,78,57
70,76,56
70,79,29
70,83,17
70,80,16
70,82,10
70,81,9
70,85,7
70,84,6
70,98,6
70,88,5
70,87,4
70,109,4
70,110,4
70,113,4
70,90,3
70,101,3
